#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_ncdm[1]         23:theta_ncdm[1]         24:shear_ncdm[1]         25:cs2_ncdm[1]        
       4.352018201743e+03       1.595363525355e-01      -2.122282346539e+00      -3.595667707746e-04       1.907684286938e-02       8.556582504278e-04      -4.271828142963e-04       6.822978244036e-05      -1.699851238008e+02       7.545185588311e-02       5.044591608672e-01       5.044594580778e-01      -2.025176544527e+00      -2.140191894892e-04       1.459175610945e-03      -1.706933100328e+02       7.548287099837e-02      -6.695999729111e+01      -3.455142012236e-02       8.328176804398e-03       2.197570343261e-03      -1.694220673492e+02      -9.808380989566e-08       2.087136505435e-08       8.194121712843e-10 
       4.363570065412e+03       1.603604874764e-01      -2.116483620409e+00      -3.953096950713e-04       1.689684213130e-02       9.066962874123e-04      -3.982580399930e-04       6.450204790932e-05      -1.708578651146e+02       7.564519998165e-02       5.044541798878e-01       5.044544532026e-01      -2.021878149214e+00      -2.163976788321e-04      -1.939974593877e-04      -1.715664094726e+02       7.567618786158e-02      -6.743367188161e+01      -3.455358910228e-02       8.188965255555e-03       2.175257942783e-03      -1.702951672494e+02      -9.776310643301e-08       2.049376178860e-08       8.110114651685e-10 
       4.375121929081e+03       1.611867596803e-01      -2.110167175656e+00      -4.267423150850e-04       1.445986778892e-02       9.537965421518e-04      -3.672494373916e-04       6.304564897566e-05      -1.717328400327e+02       7.583854004578e-02       5.044491524548e-01       5.044494007512e-01      -2.018565328106e+00      -2.159176224721e-04      -1.841430719205e-03      -1.724417421959e+02       7.586949960236e-02      -6.790955760194e+01      -3.455549697649e-02       8.052465084688e-03       2.153226015389e-03      -1.711705001899e+02      -9.744408015910e-08       2.012394255527e-08       8.027179967620e-10 
       4.386673792750e+03       1.620151694733e-01      -2.103402699237e+00      -4.534463851114e-04       1.179822489438e-02       9.967026031696e-04      -3.344902450283e-04       6.389205198148e-05      -1.726100485076e+02       7.603187592388e-02       5.044440780954e-01       5.044443005567e-01      -2.015281994196e+00      -2.126004767967e-04      -3.461368583399e-03      -1.733193081426e+02       7.606280608849e-02      -6.838765736098e+01      -3.455714908791e-02       7.918616209849e-03       2.131470368991e-03      -1.720480661104e+02      -9.712672260005e-08       1.976172729490e-08       7.945301260971e-10 
       4.398225656418e+03       1.628457171856e-01      -2.096265857281e+00      -4.750639958961e-04       8.947082476521e-03       1.035204592183e-03      -3.003241009292e-04       6.704861742967e-05      -1.734894904866e+02       7.622520722159e-02       5.044389573239e-01       5.044391534435e-01      -2.012071434730e+00      -2.065054270804e-04      -5.032534719201e-03      -1.741991072479e+02       7.625610694414e-02      -6.886797400493e+01      -3.455855065867e-02       7.787360035793e-03       2.109986902575e-03      -1.729278649492e+02      -9.681102523686e-08       1.940694056447e-08       7.864462495664e-10 
       4.409777520087e+03       1.636784031519e-01      -2.088837340330e+00      -4.913016849865e-04       5.944005384321e-03       1.069140343774e-03      -2.651013745105e-04       7.249861964299e-05      -1.743711659173e+02       7.641853379855e-02       5.044337896006e-01       5.044339591828e-01      -2.008975748284e+00      -1.977279108511e-04      -6.534410927837e-03      -1.750811394472e+02       7.644940204683e-02      -6.935051031752e+01      -3.455970679354e-02       7.658639413517e-03       2.088771565268e-03      -1.738098966412e+02      -9.649697950988e-08       1.905941140751e-08       7.784647842839e-10 
       4.421329383756e+03       1.645132277110e-01      -2.081201840191e+00      -5.019342376138e-04       2.828458042085e-03       1.098396061242e-03      -2.291754758435e-04       8.020150271966e-05      -1.752550747483e+02       7.661185573627e-02       5.044285734792e-01       5.044287166353e-01      -2.006035295663e+00      -1.863981987067e-04      -7.947502735035e-03      -1.759654046773e+02       7.664269149544e-02      -6.983526902317e+01      -3.456062248178e-02       7.532398600883e-03       2.067820358959e-03      -1.746941611203e+02      -9.618457682188e-08       1.871897322803e-08       7.705841690407e-10 
       4.432881247425e+03       1.653501912061e-01      -2.073446963508e+00      -5.068081647348e-04      -3.587156487351e-04       1.122906441994e-03      -1.928991740826e-04       9.009337153346e-05      -1.761412169230e+02       7.680517274554e-02       5.044233090273e-01       5.044234261683e-01      -2.003288165107e+00      -1.726800800614e-04      -9.253591357552e-03      -1.768519028700e+02       7.683597501767e-02      -7.032225278880e+01      -3.456130259956e-02       7.408583224494e-03       2.047129382667e-03      -1.755806583198e+02      -9.587380854144e-08       1.838546366859e-08       7.628028811219e-10 
       4.446231704842e+03       1.663201324978e-01      -2.064453165336e+00      -5.051662485112e-04      -4.076705754784e-03       1.145301725145e-03      -1.509945453301e-04       1.041376753115e-04      -1.771681109479e+02       7.702858216772e-02       5.044171647941e-01       5.044172527589e-01      -2.000400260557e+00      -1.541073285464e-04      -1.060793591457e-02      -1.778792078543e+02       7.705934451775e-02      -7.088783370095e+01      -3.456180140773e-02       7.268441981409e-03       2.023536015891e-03      -1.766079618562e+02      -9.551667906197e-08       1.800845119445e-08       7.539318375587e-10 
       4.459582162259e+03       1.672929316383e-01      -2.055558339583e+00      -4.957281360446e-04      -7.769905444941e-03       1.161389468203e-03      -1.096115863212e-04       1.208198769003e-04      -1.781979877362e+02       7.725198443417e-02       5.044109551214e-01       5.044110152641e-01      -1.997866759813e+00      -1.329518965158e-04      -1.177421370551e-02      -1.789094950603e+02       7.728270557703e-02      -7.145639389962e+01      -3.456199912176e-02       7.131389720130e-03       2.000279271455e-03      -1.776382472917e+02      -9.516170757431e-08       1.764024403469e-08       7.451891887370e-10 
       4.472932619675e+03       1.682685891796e-01      -2.046900288436e+00      -4.786259569843e-04      -1.137414274162e-02       1.171302661540e-03      -6.925385731074e-05       1.399342728655e-04      -1.792308471916e+02       7.747537934113e-02       5.044046791142e-01       5.044047131765e-01      -1.995730222623e+00      -1.096038949973e-04      -1.273298824975e-02      -1.799427643750e+02       7.750605801724e-02      -7.202793722050e+01      -3.456190273529e-02       6.997348957838e-03       1.977353434536e-03      -1.786715145121e+02      -9.480888062478e-08       1.728061150201e-08       7.365727080309e-10 
       4.486283077092e+03       1.692471056817e-01      -2.038613298272e+00      -4.541218410804e-04      -1.482695829604e-02       1.175251385170e-03      -3.039736378096e-05       1.612418128863e-04      -1.802666892165e+02       7.769876670708e-02       5.043983357928e-01       5.043983458655e-01      -1.994025930531e+00      -8.448986130578e-05      -1.346860285268e-02      -1.809790156839e+02       7.772940168252e-02      -7.260246740564e+01      -3.456151905998e-02       6.866244382626e-03       1.954752900575e-03      -1.797077634018e+02      -9.445818472467e-08       1.692932960540e-08       7.280802131299e-10 
       4.500000000000e+03       1.702554604786e-01      -2.030620312286e+00      -4.216439103359e-04      -1.815414830640e-02       1.173393144045e-03       7.497468004204e-06       1.851354860329e-04      -1.813340711421e+02       7.792827778851e-02       5.043917478008e-01       5.043917357242e-01      -1.992753825701e+00      -5.732581572045e-05      -1.397978919955e-02      -1.820468175120e+02       7.795886660589e-02      -7.319588305605e+01      -3.456083259940e-02       6.734522288314e-03       1.931865044630e-03      -1.807755624064e+02      -9.410006773120e-08       1.657687418334e-08       7.194814962968e-10 
       4.502185789555e+03       1.704164205397e-01      -2.062639499491e+00      -2.320543530107e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.815044812365e+02       7.796515596904e-02       5.043892267022e-01       5.043893542651e-01      -2.017511599666e+00      -1.325069449290e-06       0.000000000000e+00      -1.822172944531e+02       7.799573719708e-02      -7.329076389722e+01      -3.456069381161e-02       6.713831983823e-03       1.928248669792e-03      -1.809460348944e+02      -9.404322672927e-08       1.652156075130e-08       7.181230244046e-10 
       4.504371579109e+03       1.705774572704e-01      -2.062571914374e+00      -2.316044597458e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.816749650899e+02       7.800171025215e-02       5.043882434986e-01       5.043883705490e-01      -2.017507740563e+00      -1.323498162606e-06       0.000000000000e+00      -1.823878451370e+02       7.803228386211e-02      -7.338572303063e+01      -3.456054791348e-02       6.693214150051e-03       1.924640694753e-03      -1.811165853151e+02      -9.398644066425e-08       1.646645289955e-08       7.167677514938e-10 
       4.506557368664e+03       1.707385706733e-01      -2.062504443211e+00      -2.311552257694e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.818455285488e+02       7.803826461143e-02       5.043872571451e-01       5.043873836853e-01      -2.017503868712e+00      -1.321929389661e-06       0.000000000000e+00      -1.825584754097e+02       7.806883057410e-02      -7.348076212220e+01      -3.456039478112e-02       6.672670024823e-03       1.921041093178e-03      -1.812872153119e+02      -9.392971063715e-08       1.641155410188e-08       7.154156673551e-10 
       4.516824817527e+03       1.714964049992e-01      -2.062188327807e+00      -2.290539061964e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.826477265653e+02       7.821001628312e-02       5.043824012726e-01       5.043825254455e-01      -2.017484788765e+00      -1.314594276380e-06       0.000000000000e+00      -1.833609870640e+02       7.824054596335e-02      -7.392819916515e+01      -3.455958566710e-02       6.577079989019e-03       1.904243874160e-03      -1.820897249613e+02      -9.366392960028e-08       1.615626295469e-08       7.091068612490e-10 
       4.527092266389e+03       1.722559314384e-01      -2.061874424562e+00      -2.269662589457e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.834516525218e+02       7.838178618692e-02       5.043774038992e-01       5.043775257541e-01      -2.017465139560e+00      -1.307314227039e-06       0.000000000000e+00      -1.841652262899e+02       7.841227896935e-02      -7.437737339773e+01      -3.455862262848e-02       6.483053963900e-03       1.887628625339e-03      -1.828939616872e+02      -9.339935711571e-08       1.590540303837e-08       7.028673301542e-10 
       4.537359715252e+03       1.730171502616e-01      -2.061562993068e+00      -2.248913206505e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.842573316451e+02       7.855355763454e-02       5.043723368426e-01       5.043724564278e-01      -2.017445208410e+00      -1.300088558365e-06       0.000000000000e+00      -1.849712183029e+02       7.858401290918e-02      -7.482831187207e+01      -3.455750593882e-02       6.390586644905e-03       1.871193010948e-03      -1.836999509200e+02      -9.313600510019e-08       1.565895566477e-08       6.966961666843e-10 
       4.547627164115e+03       1.737800617423e-01      -2.061254107702e+00      -2.228280951978e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.850647728048e+02       7.872532517432e-02       5.043672231114e-01       5.043673404746e-01      -2.017425087389e+00      -1.292916711512e-06       0.000000000000e+00      -1.857789719646e+02       7.875574234297e-02      -7.528102511740e+01      -3.455623747826e-02       6.299656626411e-03       1.854934689884e-03      -1.845077015903e+02      -9.287387366862e-08       1.541685645840e-08       6.905924621489e-10 
